_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
6863cb8b0d89eb055ad6c25a,TCS,EQ,N,2025-07-01,2025-06-30T18:30:00.000Z,3485.0,3413.5,3455.0,3429.7,3430.0,3462.0,2375183,8168354151.0,4592.25,3056.05,125874,INE467B01029,2025-07-01T11:50:35.623Z,2025-07-01T11:50:35.623Z,0,,3439.04,01-Jul-2025,
68627a0b7e07041f6e418ff1,TCS,EQ,N,2025-06-30,2025-06-29T18:30:00.000Z,3464.9,3430.0,3439.9,3462.0,3460.0,3441.1,1468351,5068827379.2,4592.25,3056.05,130938,INE467B01029,2025-06-30T11:50:35.221Z,2025-06-30T11:50:35.221Z,0,,3452.05,30-Jun-2025,
685e85a9b7a896c5eac257b2,TCS,EQ,N,2025-06-27,2025-06-26T18:30:00.000Z,3466.4,3431.0,3455.0,3441.1,3445.0,3441.8,1778433,6126978962.5,4592.25,3056.05,122369,INE467B01029,2025-06-27T11:51:05.157Z,2025-06-27T11:51:05.157Z,0,,3445.16,27-Jun-2025,
685d340b148e198cd2adc552,TCS,EQ,N,2025-06-26,2025-06-25T18:30:00.000Z,3451.4,3415.3,3444.8,3441.8,3443.0,3444.8,2879106,9897501153.9,4592.25,3056.05,143687,INE467B01029,2025-06-26T11:50:35.722Z,2025-06-26T11:50:35.722Z,0,,3437.7,26-Jun-2025,
685be28a55516208400cdb65,TCS,EQ,N,2025-06-25,2025-06-24T18:30:00.000Z,3450.0,3400.0,3407.3,3444.8,3443.0,3390.4,1757699,6015421913.0,4592.25,3056.05,101280,INE467B01029,2025-06-25T11:50:34.739Z,2025-06-25T11:50:34.739Z,0,,3422.33,25-Jun-2025,
685a910dde6868072795de9f,TCS,EQ,N,2025-06-24,2025-06-23T18:30:00.000Z,3442.1,3382.0,3434.6,3390.4,3392.0,3393.6,3403048,11599175864.4,4592.25,3056.05,178183,INE467B01029,2025-06-24T11:50:37.114Z,2025-06-24T11:50:37.114Z,0,,3408.47,24-Jun-2025,
68593f30f4d8f1c255f2784e,TCS,EQ,N,2025-06-23,2025-06-22T18:30:00.000Z,3425.0,3370.0,3415.0,3393.6,3392.0,3435.7,3123421,10595271627.8,4592.25,3056.05,153401,INE467B01029,2025-06-23T11:49:04.746Z,2025-06-23T11:49:04.746Z,0,,3392.2,23-Jun-2025,
68554b0a9352f9a4da96d7ef,TCS,EQ,N,2025-06-20,2025-06-19T18:30:00.000Z,3446.3,3410.9,3425.0,3435.7,3429.1,3424.0,2351248,8069855528.7,4592.25,3056.05,100374,INE467B01029,2025-06-20T11:50:34.826Z,2025-06-20T11:50:34.826Z,0,,3432.16,20-Jun-2025,
6853f98a31280f72706ee5e4,TCS,EQ,N,2025-06-19,2025-06-18T18:30:00.000Z,3451.0,3413.0,3450.0,3424.0,3420.0,3451.4,2672768,9158351862.5,4592.25,3056.05,125292,INE467B01029,2025-06-19T11:50:34.659Z,2025-06-19T11:50:34.659Z,0,,3426.54,19-Jun-2025,
6852a95407a048fa77f6c85b,TCS,EQ,N,2025-06-18,2025-06-17T18:30:00.000Z,3538.0,3443.1,3519.1,3451.4,3455.0,3515.3,2696327,9393397237.6,4592.25,3056.05,103359,INE467B01029,2025-06-18T11:56:04.824Z,2025-06-18T11:56:04.824Z,0,,3483.78,18-Jun-2025,
685156a8a5c93b8e35de1bdf,TCS,EQ,N,2025-06-17,2025-06-16T18:30:00.000Z,3520.0,3488.1,3510.0,3515.3,3512.0,3496.3,2111940,7415551942.2,4592.25,3056.05,145498,INE467B01029,2025-06-17T11:51:04.549Z,2025-06-17T11:51:04.549Z,0,,3511.25,17-Jun-2025,
6850050de43330c332494615,TCS,EQ,N,2025-06-16,2025-06-15T18:30:00.000Z,3509.0,3426.2,3440.0,3496.3,3496.2,3445.7,1934088,6755788711.2,4592.25,3056.05,109847,INE467B01029,2025-06-16T11:50:37.831Z,2025-06-16T11:50:37.831Z,0,,3493.01,16-Jun-2025,
684c108bf596ef91a08b42af,TCS,EQ,N,2025-06-13,2025-06-12T18:30:00.000Z,3450.5,3393.2,3393.2,3445.7,3447.4,3434.2,2178493,7485689915.9,4592.25,3056.05,140820,INE467B01029,2025-06-13T11:50:35.936Z,2025-06-13T11:50:35.936Z,0,,3436.18,13-Jun-2025,
684ac9b442b054984600a780,TCS,EQ,N,2025-06-12,2025-06-11T18:30:00.000Z,3474.7,3423.2,3471.9,3434.2,3432.0,3471.9,4060134,13995794452.1,4592.25,3056.05,164333,INE467B01029,2025-06-12T12:36:04.837Z,2025-06-12T12:36:04.837Z,0,,3447.13,12-Jun-2025,
68496d8b1dc6c5c6367f7f87,TCS,EQ,N,2025-06-11,2025-06-10T18:30:00.000Z,3489.0,3449.1,3470.0,3471.9,3470.8,3462.9,2847013,9884549517.9,4592.25,3056.05,163525,INE467B01029,2025-06-11T11:50:35.671Z,2025-06-11T11:50:35.671Z,0,,3471.9,11-Jun-2025,
68481c0b4e1df80b8ef26cc7,TCS,EQ,N,2025-06-10,2025-06-09T18:30:00.000Z,3485.8,3423.2,3440.0,3462.9,3461.9,3421.9,2419874,8379090971.3,4592.25,3056.05,109195,INE467B01029,2025-06-10T11:50:35.430Z,2025-06-10T11:50:35.430Z,0,,3462.61,10-Jun-2025,
6846ca8b329f5654a9e4c4fc,TCS,EQ,N,2025-06-09,2025-06-08T18:30:00.000Z,3434.0,3390.9,3400.0,3421.9,3423.0,3384.2,1718678,5879053289.4,4592.25,3056.05,73412,INE467B01029,2025-06-09T11:50:35.601Z,2025-06-09T11:50:35.601Z,0,,3420.68,09-Jun-2025,
